Território;Nome do território;Sexo;Ano;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.);População
431475;Poço das Antas;Homens;2003;9;868.73;933;1036
431475;Poço das Antas;Homens;2004;8;773.69;779.96;1034
431475;Poço das Antas;Homens;2005;12;1159.42;1119.12;1035
431475;Poço das Antas;Homens;2006;8;774.44;778.55;1033
431475;Poço das Antas;Homens;2007;14;1356.59;1201.41;1032
431475;Poço das Antas;Homens;2008;6;579.71;491.14;1035
431475;Poço das Antas;Homens;2009;8;774.44;683.72;1033
431475;Poço das Antas;Homens;2010;5;481.7;398.42;1038
431475;Poço das Antas;Homens;2011;8;770.71;631.59;1038
431475;Poço das Antas;Homens;2012;10;958.77;768.93;1043
431475;Poço das Antas;Homens;2013;9;857.96;642.86;1049
431475;Poço das Antas;Homens;2014;10;946.07;702.74;1057
431475;Poço das Antas;Homens;2015;9;841.12;706;1070
431475;Poço das Antas;Homens;2016;10;921.66;788.18;1085
431475;Poço das Antas;Homens;2017;12;1102.94;999.33;1088
431475;Poço das Antas;Homens;2018;7;636.94;503.5;1099
431475;Poço das Antas;Homens;2019;15;1356.24;1002.27;1106
431475;Poço das Antas;Homens;2020;7;624.44;512.36;1121
431475;Poço das Antas;Homens;2021;13;1151.46;1012.96;1129
431475;Poço das Antas;Homens;2022;19;1675.49;1290.67;1134
431475;Poço das Antas;Homens;2023;8;711.74;598.77;1124
431475;Poço das Antas;Homens;2024;11;964.07;718.8;1141
431475;Poço das Antas;Homens;2025;11;968.31;612.4;1136
431475;Poço das Antas;Mulheres;2000;6;632.91;489.5;948
431475;Poço das Antas;Mulheres;2001;5;524.66;343.17;953
431475;Poço das Antas;Mulheres;2002;7;729.17;504.45;960
431475;Poço das Antas;Mulheres;2003;6;623.7;492.85;962
431475;Poço das Antas;Mulheres;2004;9;931.68;536.49;966
431475;Poço das Antas;Mulheres;2005;12;1234.57;751.1;972
431475;Poço das Antas;Mulheres;2006;2;204.5;102.72;978
431475;Poço das Antas;Mulheres;2007;8;816.33;531.69;980
431475;Poço das Antas;Mulheres;2008;2;202.02;131.82;990
431475;Poço das Antas;Mulheres;2009;9;903.61;472.03;996
431475;Poço das Antas;Mulheres;2010;8;800;456.75;1000
431475;Poço das Antas;Mulheres;2011;5;499;290.22;1002
431475;Poço das Antas;Mulheres;2012;6;596.42;344.14;1006
431475;Poço das Antas;Mulheres;2013;8;795.23;386.42;1006
431475;Poço das Antas;Mulheres;2014;8;786.63;446.84;1017
431475;Poço das Antas;Mulheres;2015;7;682.93;418.33;1025
431475;Poço das Antas;Mulheres;2016;4;386.85;229.44;1034
431475;Poço das Antas;Mulheres;2017;7;671.79;399.08;1042
431475;Poço das Antas;Mulheres;2018;10;954.2;491.44;1048
431475;Poço das Antas;Mulheres;2019;11;1038.72;529.54;1059
431475;Poço das Antas;Mulheres;2020;8;752.59;413.2;1063
431475;Poço das Antas;Mulheres;2021;12;1124.65;616.63;1067
431475;Poço das Antas;Mulheres;2022;7;648.75;274.9;1079
431475;Poço das Antas;Mulheres;2023;10;941.62;555.89;1062
431475;Poço das Antas;Mulheres;2024;12;1110.08;485.95;1081
431475;Poço das Antas;Mulheres;2025;8;735.29;343.16;1088
431477;Pontão;Ambos;2000;22;556.96;884.46;3950
431477;Pontão;Ambos;2001;14;353.54;529.91;3960
431477;Pontão;Ambos;2002;24;603.77;799.5;3975
431477;Pontão;Ambos;2003;19;477.15;641.53;3982
431477;Pontão;Ambos;2004;16;401.1;543.56;3989
431477;Pontão;Ambos;2005;12;301.13;450.96;3985
431477;Pontão;Ambos;2006;26;653.1;901.09;3981
431477;Pontão;Ambos;2007;19;477.99;620.99;3975
431477;Pontão;Ambos;2008;19;478.83;607.68;3968
431477;Pontão;Ambos;2009;29;731.58;828.69;3964
431477;Pontão;Ambos;2010;22;558.52;664.92;3939
431477;Pontão;Ambos;2011;13;332.14;409.35;3914
431477;Pontão;Ambos;2012;27;695.7;783.79;3881
431477;Pontão;Ambos;2013;26;677.26;715.76;3839
431477;Pontão;Ambos;2014;21;552.92;576.31;3798
431477;Pontão;Ambos;2015;22;585.73;586.42;3756
431477;Pontão;Ambos;2016;25;674.22;621.55;3708
431477;Pontão;Ambos;2017;20;547.65;508.58;3652
431477;Pontão;Ambos;2018;25;693.29;630.1;3606
431477;Pontão;Ambos;2019;23;646.98;551.09;3555
431477;Pontão;Ambos;2020;24;683.18;536.98;3513
431477;Pontão;Ambos;2021;33;953.76;766.84;3460
431477;Pontão;Ambos;2022;34;995.61;787.05;3415
431477;Pontão;Ambos;2023;21;626.3;421.43;3353
431477;Pontão;Ambos;2024;39;1164.18;846.21;3350
431477;Pontão;Ambos;2025;29;866.97;644.91;3345
431477;Pontão;Homens;2000;15;729.57;1130;2056
431477;Pontão;Homens;2001;11;535.02;772.97;2056
431477;Pontão;Homens;2002;14;678.62;893.18;2063
431477;Pontão;Homens;2003;13;629.84;830.38;2064
431477;Pontão;Homens;2004;9;436.05;587.42;2064
431477;Pontão;Homens;2005;5;242.72;271.23;2060
431477;Pontão;Homens;2006;13;632.6;922.79;2055
431477;Pontão;Homens;2007;12;584.51;760.72;2053
431477;Pontão;Homens;2008;13;634.46;847.65;2049
431477;Pontão;Homens;2009;19;929.1;1090.98;2045
431477;Pontão;Homens;2010;14;689.66;847.03;2030
431477;Pontão;Homens;2011;6;297.77;424.83;2015
431477;Pontão;Homens;2012;19;950.48;1127.25;1999
431477;Pontão;Homens;2013;16;811.36;853.37;1972
431477;Pontão;Homens;2014;9;461.78;477.21;1949
431477;Pontão;Homens;2015;12;623.05;663.69;1926
431477;Pontão;Homens;2016;15;789.06;760.92;1901
431477;Pontão;Homens;2017;8;427.58;391.35;1871
431477;Pontão;Homens;2018;17;921.41;909.23;1845
431477;Pontão;Homens;2019;13;715.07;612.74;1818
431477;Pontão;Homens;2020;16;889.88;704.27;1798
431477;Pontão;Homens;2021;23;1297.97;1119.98;1772
431477;Pontão;Homens;2022;21;1202.75;1010.57;1746
431477;Pontão;Homens;2023;11;640.65;423.62;1717
431477;Pontão;Homens;2024;28;1637.43;1276.49;1710
431477;Pontão;Homens;2025;19;1119.62;928.9;1697
431477;Pontão;Mulheres;2000;7;369.59;615.01;1894
431477;Pontão;Mulheres;2001;3;157.56;242.08;1904
431477;Pontão;Mulheres;2002;10;523.01;694.89;1912
431477;Pontão;Mulheres;2003;6;312.83;452.71;1918
431477;Pontão;Mulheres;2004;7;363.64;446.2;1925
431477;Pontão;Mulheres;2005;7;363.64;592.99;1925
431477;Pontão;Mulheres;2006;13;674.97;882.21;1926
431477;Pontão;Mulheres;2007;7;364.2;503.62;1922
431477;Pontão;Mulheres;2008;6;312.66;386.19;1919
431477;Pontão;Mulheres;2009;10;521.1;614.53;1919
431477;Pontão;Mulheres;2010;8;419.07;491.61;1909
431477;Pontão;Mulheres;2011;7;368.62;412.12;1899
431477;Pontão;Mulheres;2012;8;425.08;458.44;1882
431477;Pontão;Mulheres;2013;10;535.62;550.83;1867
431477;Pontão;Mulheres;2014;12;649;639.88;1849
431477;Pontão;Mulheres;2015;10;546.45;507.18;1830
431477;Pontão;Mulheres;2016;10;553.4;481.65;1807
431477;Pontão;Mulheres;2017;12;673.78;588.08;1781
431477;Pontão;Mulheres;2018;8;454.29;371.52;1761
431477;Pontão;Mulheres;2019;10;575.71;464.72;1737
431477;Pontão;Mulheres;2020;8;466.47;357.68;1715
431477;Pontão;Mulheres;2021;10;592.42;455.6;1688
431477;Pontão;Mulheres;2022;13;778.91;608.3;1669
431477;Pontão;Mulheres;2023;10;611.25;398.02;1636
431477;Pontão;Mulheres;2024;11;670.73;448.87;1640
431477;Pontão;Mulheres;2025;10;606.8;356.68;1648
431478;Ponte Preta;Ambos;2000;11;539.74;592.81;2038
431478;Ponte Preta;Ambos;2001;19;948.58;991.87;2003
431478;Ponte Preta;Ambos;2002;7;353.89;343.93;1978
431478;Ponte Preta;Ambos;2003;14;715.38;690.04;1957
431478;Ponte Preta;Ambos;2004;7;362.51;330.66;1931
431478;Ponte Preta;Ambos;2005;15;789.06;767.6;1901
431478;Ponte Preta;Ambos;2006;15;800.43;744.46;1874
431478;Ponte Preta;Ambos;2007;17;923.41;776.66;1841
431478;Ponte Preta;Ambos;2008;15;821.47;743.61;1826
431478;Ponte Preta;Ambos;2009;3;166.39;128.36;1803
431478;Ponte Preta;Ambos;2010;17;953.45;683.77;1783
431478;Ponte Preta;Ambos;2011;12;679.5;517.01;1766
431478;Ponte Preta;Ambos;2012;14;798.18;530.53;1754
431478;Ponte Preta;Ambos;2013;15;861.08;587.65;1742
431478;Ponte Preta;Ambos;2014;11;638.42;390.3;1723
431478;Ponte Preta;Ambos;2015;18;1050.79;752.44;1713
431478;Ponte Preta;Ambos;2016;14;820.15;540.89;1707
431478;Ponte Preta;Ambos;2017;14;824.99;510.49;1697
431478;Ponte Preta;Ambos;2018;11;654.37;423.26;1681
431478;Ponte Preta;Ambos;2019;14;841.85;510.63;1663
431478;Ponte Preta;Ambos;2020;13;788.83;379.09;1648
431478;Ponte Preta;Ambos;2021;12;734.84;369.6;1633
431478;Ponte Preta;Ambos;2022;22;1353.01;857.5;1626
431478;Ponte Preta;Ambos;2023;23;1453.86;727.22;1582
431478;Ponte Preta;Ambos;2024;15;935.16;548.37;1604
431478;Ponte Preta;Ambos;2025;17;1061.17;457.78;1602
431478;Ponte Preta;Homens;2000;7;652.99;780.45;1072
431478;Ponte Preta;Homens;2001;12;1141.77;1307.97;1051
431478;Ponte Preta;Homens;2002;5;480.77;502.17;1040
431478;Ponte Preta;Homens;2003;10;973.71;1162.34;1027
431478;Ponte Preta;Homens;2004;4;394.87;442.91;1013
431478;Ponte Preta;Homens;2005;8;803.21;847.77;996
431478;Ponte Preta;Homens;2006;11;1120.16;1285.15;982
431478;Ponte Preta;Homens;2007;7;724.64;621.76;966
431478;Ponte Preta;Homens;2008;10;1039.5;1085.76;962
431478;Ponte Preta;Homens;2009;1;104.93;85.73;953
431478;Ponte Preta;Homens;2010;5;532.48;478.61;939
431478;Ponte Preta;Homens;2011;5;538.79;553.02;928
431478;Ponte Preta;Homens;2012;9;978.26;744.32;920
431478;Ponte Preta;Homens;2013;10;1096.49;840.12;912
431478;Ponte Preta;Homens;2014;5;555.56;398.36;900
431478;Ponte Preta;Homens;2015;10;1119.82;905.98;893
431478;Ponte Preta;Homens;2016;9;1018.1;821.64;884
431478;Ponte Preta;Homens;2017;7;795.45;506.39;880
431478;Ponte Preta;Homens;2018;7;808.31;598.42;866
431478;Ponte Preta;Homens;2019;8;938.97;752.22;852
431478;Ponte Preta;Homens;2020;6;713.44;389.58;841
431478;Ponte Preta;Homens;2021;10;1204.82;654.88;830
431478;Ponte Preta;Homens;2022;13;1577.67;1018.2;824
431478;Ponte Preta;Homens;2023;13;1629.07;966.71;798
431478;Ponte Preta;Homens;2024;8;990.1;741.18;808
431478;Ponte Preta;Homens;2025;11;1359.7;650.54;809
431478;Ponte Preta;Mulheres;2000;4;414.08;428.67;966
431478;Ponte Preta;Mulheres;2001;7;735.29;666.78;952
431478;Ponte Preta;Mulheres;2002;2;213.22;202.27;938
431478;Ponte Preta;Mulheres;2003;4;430.11;310.66;930
431478;Ponte Preta;Mulheres;2004;3;326.8;252.9;918
431478;Ponte Preta;Mulheres;2005;7;773.48;607.13;905
431478;Ponte Preta;Mulheres;2006;4;448.43;333.33;892
431478;Ponte Preta;Mulheres;2007;10;1142.86;868.07;875
431478;Ponte Preta;Mulheres;2008;5;578.7;483.18;864
431478;Ponte Preta;Mulheres;2009;2;235.29;163.92;850
431478;Ponte Preta;Mulheres;2010;12;1421.8;882.69;844
431478;Ponte Preta;Mulheres;2011;7;835.32;500.58;838
431478;Ponte Preta;Mulheres;2012;5;599.52;352.55;834
431478;Ponte Preta;Mulheres;2013;5;602.41;409.24;830
431478;Ponte Preta;Mulheres;2014;6;729.04;384.03;823
431478;Ponte Preta;Mulheres;2015;8;975.61;555.31;820
431478;Ponte Preta;Mulheres;2016;5;607.53;277.07;823
431478;Ponte Preta;Mulheres;2017;7;856.79;512.82;817
431478;Ponte Preta;Mulheres;2018;4;490.8;246.08;815
431478;Ponte Preta;Mulheres;2019;6;739.83;303.58;811
431478;Ponte Preta;Mulheres;2020;7;867.41;360.83;807
431478;Ponte Preta;Mulheres;2021;2;249.07;106.23;803
431478;Ponte Preta;Mulheres;2022;9;1122.19;692.28;802
431478;Ponte Preta;Mulheres;2023;10;1275.51;507.69;784
431478;Ponte Preta;Mulheres;2024;7;879.4;329.41;796
431478;Ponte Preta;Mulheres;2025;6;756.62;274.67;793
431480;Portão;Ambos;2000;122;496.04;802.81;24595
431480;Portão;Ambos;2001;139;552.31;884.61;25167
431480;Portão;Ambos;2002;137;531.19;875.91;25791
431480;Portão;Ambos;2003;123;464.84;725.37;26461
431480;Portão;Ambos;2004;156;575.16;899.51;27123
431480;Portão;Ambos;2005;179;643.95;1016.68;27797
431480;Portão;Ambos;2006;193;678.17;1075.03;28459
431480;Portão;Ambos;2007;196;673.15;1005.62;29117
431480;Portão;Ambos;2008;181;608.18;877.45;29761
431480;Portão;Ambos;2009;176;579.08;878.56;30393
431480;Portão;Ambos;2010;174;562.71;826.97;30922
431480;Portão;Ambos;2011;175;558.39;731.11;31340
431480;Portão;Ambos;2012;187;589.64;796.15;31714
431480;Portão;Ambos;2013;205;639.35;852.41;32064
431480;Portão;Ambos;2014;187;576.68;713.36;32427
431480;Portão;Ambos;2015;224;683.16;822.9;32789
431480;Portão;Ambos;2016;196;591.59;695.81;33131
431480;Portão;Ambos;2017;215;642.77;752.26;33449
431480;Portão;Ambos;2018;204;604.3;687.37;33758
431480;Portão;Ambos;2019;242;710.66;791.29;34053
431480;Portão;Ambos;2020;264;768.76;839.32;34341
431480;Portão;Ambos;2021;358;1035.34;1073.64;34578
431480;Portão;Ambos;2022;291;836.95;865.81;34769
431480;Portão;Ambos;2023;274;783.01;779.23;34993
431480;Portão;Ambos;2024;316;896.78;871.89;35237
431480;Portão;Ambos;2025;270;765.46;711.77;35273
431480;Portão;Homens;2000;75;608.87;984.74;12318
431480;Portão;Homens;2001;79;626.88;1054.4;12602
431480;Portão;Homens;2002;80;619.1;1092.11;12922
431480;Portão;Homens;2003;77;580.69;939.8;13260
431480;Portão;Homens;2004;100;735.56;1299.68;13595
431480;Portão;Homens;2005;107;767.91;1355.09;13934
431480;Portão;Homens;2006;109;763.84;1344.75;14270
431480;Portão;Homens;2007;114;780.88;1223.4;14599
431480;Portão;Homens;2008;115;770.47;1191.15;14926
431480;Portão;Homens;2009;97;636.61;1063.55;15237
431480;Portão;Homens;2010;101;651.87;987.11;15494
431480;Portão;Homens;2011;105;669.05;911.79;15694
431480;Portão;Homens;2012;97;611.49;901.06;15863
431480;Portão;Homens;2013;130;811.38;1181.08;16022
431480;Portão;Homens;2014;99;611.68;812.9;16185
431480;Portão;Homens;2015;131;801.32;1039.8;16348
431480;Portão;Homens;2016;117;709.13;881.84;16499
431480;Portão;Homens;2017;130;781.34;954.23;16638
431480;Portão;Homens;2018;119;709.85;864.85;16764
431480;Portão;Homens;2019;140;829.04;968.44;16887
431480;Portão;Homens;2020;147;864.6;993.37;17002
431480;Portão;Homens;2021;198;1158.78;1254.65;17087
431480;Portão;Homens;2022;166;967.93;1067.18;17150
431480;Portão;Homens;2023;165;957.35;1031.51;17235
431480;Portão;Homens;2024;161;928.65;946.36;17337
431480;Portão;Homens;2025;149;859.19;866.34;17342
431480;Portão;Mulheres;2000;47;382.83;623.13;12277
431480;Portão;Mulheres;2001;60;477.52;733.08;12565
431480;Portão;Mulheres;2002;57;442.92;692.05;12869
431480;Portão;Mulheres;2003;46;348.46;543.55;13201
431480;Portão;Mulheres;2004;56;413.96;617.24;13528
431480;Portão;Mulheres;2005;72;519.37;777.61;13863
431480;Portão;Mulheres;2006;84;592.01;860.12;14189
431480;Portão;Mulheres;2007;82;564.82;811.78;14518
431480;Portão;Mulheres;2008;66;444.89;601.45;14835
431480;Portão;Mulheres;2009;79;521.25;723.48;15156
431480;Portão;Mulheres;2010;73;473.17;658.31;15428
431480;Portão;Mulheres;2011;70;447.4;562.27;15646
431480;Portão;Mulheres;2012;90;567.79;709.48;15851
431480;Portão;Mulheres;2013;75;467.52;577.77;16042
431480;Portão;Mulheres;2014;88;541.81;628.62;16242
431480;Portão;Mulheres;2015;93;565.66;646.95;16441
431480;Portão;Mulheres;2016;79;474.99;531;16632
431480;Portão;Mulheres;2017;85;505.62;564.08;16811
431480;Portão;Mulheres;2018;85;500.18;534.86;16994
431480;Portão;Mulheres;2019;102;594.2;619.92;17166
431480;Portão;Mulheres;2020;117;674.78;693.14;17339
431480;Portão;Mulheres;2021;159;909.04;891.62;17491
431480;Portão;Mulheres;2022;125;709.46;691.13;17619
431480;Portão;Mulheres;2023;109;613.81;566.57;17758
431480;Portão;Mulheres;2024;155;865.92;793.39;17900
431480;Portão;Mulheres;2025;121;674.81;582.96;17931
431490;Porto Alegre;Ambos;2000;9859;710.57;837.17;1387470
431490;Porto Alegre;Ambos;2001;10005;714.72;832.07;1399858
431490;Porto Alegre;Ambos;2002;10236;726.22;828.6;1409489
431490;Porto Alegre;Ambos;2003;10283;724.95;811.9;1418440
431490;Porto Alegre;Ambos;2004;10336;724.65;794.31;1426341
431490;Porto Alegre;Ambos;2005;10429;727.45;780.26;1433646
431490;Porto Alegre;Ambos;2006;10561;733.15;769.18;1440502
431490;Porto Alegre;Ambos;2007;11022;762.11;781.91;1446241
431490;Porto Alegre;Ambos;2008;10581;729.14;731.31;1451163
431490;Porto Alegre;Ambos;2009;11012;756.74;746.66;1455189
431490;Porto Alegre;Ambos;2010;11192;768.58;741.04;1456196
431490;Porto Alegre;Ambos;2011;11410;784.24;739.19;1454913
431490;Porto Alegre;Ambos;2012;11131;765.9;707.71;1453329
431490;Porto Alegre;Ambos;2013;11632;801.3;721.7;1451640
431490;Porto Alegre;Ambos;2014;11705;807.37;712.76;1449761
431490;Porto Alegre;Ambos;2015;11328;782.48;678.14;1447705
431490;Porto Alegre;Ambos;2016;12402;858.01;726.33;1445430
431490;Porto Alegre;Ambos;2017;11816;819.59;679.66;1441692
431490;Porto Alegre;Ambos;2018;12075;840.19;677.21;1437183
431490;Porto Alegre;Ambos;2019;12120;846.65;662.71;1431518
431490;Porto Alegre;Ambos;2020;13037;914.74;698.54;1425216
431490;Porto Alegre;Ambos;2021;15488;1093.05;827.16;1416951
431490;Porto Alegre;Ambos;2022;13437;954.63;702.81;1407564
431490;Porto Alegre;Ambos;2023;12158;864.92;627.35;1405685
431490;Porto Alegre;Ambos;2024;12906;928.94;650.84;1389322
431490;Porto Alegre;Ambos;2025;12791;921.01;627.19;1388794
431490;Porto Alegre;Homens;2000;5304;820.91;1145.36;646116
431490;Porto Alegre;Homens;2001;5285;811.01;1127.12;651654
431490;Porto Alegre;Homens;2002;5432;828.22;1126.5;655867
431490;Porto Alegre;Homens;2003;5535;838.83;1128.53;659850
431490;Porto Alegre;Homens;2004;5492;827.85;1083.74;663405
431490;Porto Alegre;Homens;2005;5442;816.34;1052.74;666630
431490;Porto Alegre;Homens;2006;5452;814.22;1022.2;669599
431490;Porto Alegre;Homens;2007;5802;863.42;1062.79;671981
431490;Porto Alegre;Homens;2008;5523;819.38;983.05;674043
431490;Porto Alegre;Homens;2009;5764;853.03;1018.1;675711
431490;Porto Alegre;Homens;2010;5671;839.04;983.56;675895
431490;Porto Alegre;Homens;2011;5829;863.53;992.87;675023
431490;Porto Alegre;Homens;2012;5635;835.65;940.58;674329
431490;Porto Alegre;Homens;2013;5879;872.98;958.92;673439
431490;Porto Alegre;Homens;2014;5989;890.48;955.29;672558
431490;Porto Alegre;Homens;2015;5798;863.26;906.21;671643
431490;Porto Alegre;Homens;2016;6377;950.98;979.31;670574
431490;Porto Alegre;Homens;2017;5903;882.63;890.78;668797
431490;Porto Alegre;Homens;2018;6029;904.33;892.69;666682
431490;Porto Alegre;Homens;2019;5834;878.72;847.24;663918
431490;Porto Alegre;Homens;2020;6365;963.03;907.64;660932
431490;Porto Alegre;Homens;2021;7649;1164.43;1074.02;656888
431490;Porto Alegre;Homens;2022;6506;997.21;907.03;652421
431490;Porto Alegre;Homens;2023;5780;886.94;790.81;651676
431490;Porto Alegre;Homens;2024;6096;947.08;820.11;643663
431490;Porto Alegre;Homens;2025;6079;944.83;794.49;643393
431490;Porto Alegre;Mulheres;2000;4555;614.42;627.74;741354
431490;Porto Alegre;Mulheres;2001;4719;630.71;633.53;748204
431490;Porto Alegre;Mulheres;2002;4804;637.45;627.91;753622
431490;Porto Alegre;Mulheres;2003;4748;625.9;601.23;758590
431490;Porto Alegre;Mulheres;2004;4844;634.92;596.39;762936
431490;Porto Alegre;Mulheres;2005;4986;650.05;595.41;767016
431490;Porto Alegre;Mulheres;2006;5109;662.73;591.77;770903
431490;Porto Alegre;Mulheres;2007;5216;673.68;588.57;774260
431490;Porto Alegre;Mulheres;2008;5054;650.35;556.54;777120
431490;Porto Alegre;Mulheres;2009;5248;673.27;561.39;779478
431490;Porto Alegre;Mulheres;2010;5520;707.42;576.07;780301
431490;Porto Alegre;Mulheres;2011;5580;715.49;564.98;779890
431490;Porto Alegre;Mulheres;2012;5494;705.26;548.26;779000
431490;Porto Alegre;Mulheres;2013;5750;738.88;557.59;778201
431490;Porto Alegre;Mulheres;2014;5714;735.2;540.92;777203
431490;Porto Alegre;Mulheres;2015;5529;712.44;515.02;776062
431490;Porto Alegre;Mulheres;2016;6021;777.05;545.28;774856
431490;Porto Alegre;Mulheres;2017;5911;764.79;527.49;772895
431490;Porto Alegre;Mulheres;2018;6037;783.52;526.87;770501
431490;Porto Alegre;Mulheres;2019;6280;818.13;531.78;767600
431490;Porto Alegre;Mulheres;2020;6667;872.32;553.2;764284
431490;Porto Alegre;Mulheres;2021;7830;1030.18;656.29;760063
431490;Porto Alegre;Mulheres;2022;6929;917.57;558.39;755143
431490;Porto Alegre;Mulheres;2023;6377;845.75;509.64;754009
431490;Porto Alegre;Mulheres;2024;6809;913.15;530.46;745659
431490;Porto Alegre;Mulheres;2025;6708;899.92;506.34;745401
431500;Porto Lucena;Ambos;2000;28;428.99;446.15;6527
431500;Porto Lucena;Ambos;2001;62;959.31;931.6;6463
431500;Porto Lucena;Ambos;2002;52;815.05;768.42;6380
431500;Porto Lucena;Ambos;2003;44;700.19;650.37;6284
431500;Porto Lucena;Ambos;2004;44;711.51;641.58;6184
431500;Porto Lucena;Ambos;2005;60;984.41;859.54;6095
431500;Porto Lucena;Ambos;2006;62;1032.99;912.41;6002
431500;Porto Lucena;Ambos;2007;51;864.99;672.15;5896
431500;Porto Lucena;Ambos;2008;49;845.99;640.09;5792
431500;Porto Lucena;Ambos;2009;46;806.31;595.42;5705
431500;Porto Lucena;Ambos;2010;59;1050.57;778.23;5616
431500;Porto Lucena;Ambos;2011;60;1085.97;815.03;5525
431500;Porto Lucena;Ambos;2012;46;846.68;567.88;5433
431500;Porto Lucena;Ambos;2013;62;1161.92;773.64;5336
431500;Porto Lucena;Ambos;2014;63;1202.29;780.92;5240
431500;Porto Lucena;Ambos;2015;40;777.15;480.89;5147
431500;Porto Lucena;Ambos;2016;63;1246.04;753.92;5056
431500;Porto Lucena;Ambos;2017;57;1147.34;712.81;4968
431500;Porto Lucena;Ambos;2018;52;1063.18;661.96;4891
431500;Porto Lucena;Ambos;2019;50;1039.72;661.7;4809
431500;Porto Lucena;Ambos;2020;49;1035.28;620.68;4733
431500;Porto Lucena;Ambos;2021;70;1504.41;936.09;4653
