Território;Nome do território;Sexo;Ano;Tipo de causa externa;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
431660;Sananduva;Homens;2003;Agressão;1;13.54;13.45
431660;Sananduva;Homens;2003;Causas acidentais;0;0;0
431660;Sananduva;Homens;2003;Lesão autoprovocada;1;14.46;19.18
431660;Sananduva;Homens;2003;Demais causas externas;1;13.54;13.7
431660;Sananduva;Homens;2004;Lesão de trânsito;2;26.92;27.29
431660;Sananduva;Homens;2004;Agressão;1;13.46;11.26
431660;Sananduva;Homens;2004;Causas acidentais;1;13.46;13.21
431660;Sananduva;Homens;2004;Lesão autoprovocada;1;14.34;12.42
431660;Sananduva;Homens;2004;Demais causas externas;0;0;0
431660;Sananduva;Homens;2005;Lesão de trânsito;2;26.78;26.95
431660;Sananduva;Homens;2005;Agressão;0;0;0
431660;Sananduva;Homens;2005;Causas acidentais;1;13.39;15.22
431660;Sananduva;Homens;2005;Lesão autoprovocada;5;71.19;79.99
431660;Sananduva;Homens;2005;Demais causas externas;0;0;0
431660;Sananduva;Homens;2006;Lesão de trânsito;0;0;0
431660;Sananduva;Homens;2006;Agressão;1;13.3;16.21
431660;Sananduva;Homens;2006;Causas acidentais;1;13.3;14.68
431660;Sananduva;Homens;2006;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2006;Demais causas externas;0;0;0
431660;Sananduva;Homens;2007;Lesão de trânsito;4;52.95;49.83
431660;Sananduva;Homens;2007;Agressão;0;0;0
431660;Sananduva;Homens;2007;Causas acidentais;2;26.48;28.22
431660;Sananduva;Homens;2007;Lesão autoprovocada;2;28.1;28.2
431660;Sananduva;Homens;2007;Demais causas externas;0;0;0
431660;Sananduva;Homens;2008;Lesão de trânsito;5;65.82;61.58
431660;Sananduva;Homens;2008;Agressão;0;0;0
431660;Sananduva;Homens;2008;Causas acidentais;1;13.16;13.75
431660;Sananduva;Homens;2008;Lesão autoprovocada;3;41.87;47.67
431660;Sananduva;Homens;2008;Demais causas externas;1;13.16;13.75
431660;Sananduva;Homens;2009;Lesão de trânsito;1;13.1;11.97
431660;Sananduva;Homens;2009;Agressão;1;13.1;11.97
431660;Sananduva;Homens;2009;Causas acidentais;0;0;0
431660;Sananduva;Homens;2009;Lesão autoprovocada;1;13.88;12.81
431660;Sananduva;Homens;2009;Demais causas externas;0;0;0
431660;Sananduva;Homens;2010;Lesão de trânsito;4;52.26;48.54
431660;Sananduva;Homens;2010;Agressão;0;0;0
431660;Sananduva;Homens;2010;Causas acidentais;4;52.26;52.19
431660;Sananduva;Homens;2010;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2010;Demais causas externas;1;13.07;12.36
431660;Sananduva;Homens;2011;Lesão de trânsito;2;26;25.7
431660;Sananduva;Homens;2011;Agressão;0;0;0
431660;Sananduva;Homens;2011;Causas acidentais;1;13;13.25
431660;Sananduva;Homens;2011;Lesão autoprovocada;2;27.51;33.07
431660;Sananduva;Homens;2011;Demais causas externas;0;0;0
431660;Sananduva;Homens;2012;Lesão de trânsito;3;38.78;39.7
431660;Sananduva;Homens;2012;Agressão;0;0;0
431660;Sananduva;Homens;2012;Causas acidentais;3;38.78;35.44
431660;Sananduva;Homens;2012;Lesão autoprovocada;1;13.68;11.92
431660;Sananduva;Homens;2012;Demais causas externas;0;0;0
431660;Sananduva;Homens;2013;Lesão de trânsito;1;12.84;15.98
431660;Sananduva;Homens;2013;Agressão;1;12.84;10.22
431660;Sananduva;Homens;2013;Causas acidentais;2;25.67;22.44
431660;Sananduva;Homens;2013;Lesão autoprovocada;1;13.58;11.02
431660;Sananduva;Homens;2013;Demais causas externas;1;12.84;10.61
431660;Sananduva;Homens;2014;Lesão de trânsito;6;76.52;76.87
431660;Sananduva;Homens;2014;Agressão;0;0;0
431660;Sananduva;Homens;2014;Causas acidentais;1;12.75;11.84
431660;Sananduva;Homens;2014;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2014;Demais causas externas;0;0;0
431660;Sananduva;Homens;2015;Lesão de trânsito;1;12.66;9.94
431660;Sananduva;Homens;2015;Agressão;2;25.31;27.43
431660;Sananduva;Homens;2015;Causas acidentais;3;37.97;39.43
431660;Sananduva;Homens;2015;Lesão autoprovocada;1;13.4;13.06
431660;Sananduva;Homens;2015;Demais causas externas;0;0;0
431660;Sananduva;Homens;2016;Lesão de trânsito;4;50.29;55.46
431660;Sananduva;Homens;2016;Agressão;0;0;0
431660;Sananduva;Homens;2016;Causas acidentais;3;37.72;31.95
431660;Sananduva;Homens;2016;Lesão autoprovocada;1;13.32;14.16
431660;Sananduva;Homens;2016;Demais causas externas;0;0;0
431660;Sananduva;Homens;2017;Lesão de trânsito;5;62.45;57.28
431660;Sananduva;Homens;2017;Agressão;1;12.49;13.5
431660;Sananduva;Homens;2017;Causas acidentais;1;12.49;10.36
431660;Sananduva;Homens;2017;Lesão autoprovocada;2;26.47;20.8
431660;Sananduva;Homens;2017;Demais causas externas;0;0;0
431660;Sananduva;Homens;2018;Lesão de trânsito;2;24.83;27.54
431660;Sananduva;Homens;2018;Agressão;1;12.41;13.81
431660;Sananduva;Homens;2018;Causas acidentais;1;12.41;12.1
431660;Sananduva;Homens;2018;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2018;Demais causas externas;0;0;0
431660;Sananduva;Homens;2019;Lesão de trânsito;2;24.7;20.23
431660;Sananduva;Homens;2019;Agressão;0;0;0
431660;Sananduva;Homens;2019;Causas acidentais;1;12.35;14.16
431660;Sananduva;Homens;2019;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2019;Demais causas externas;0;0;0
431660;Sananduva;Homens;2020;Lesão de trânsito;6;73.7;66.23
431660;Sananduva;Homens;2020;Agressão;2;24.57;27.98
431660;Sananduva;Homens;2020;Causas acidentais;6;73.7;63.99
431660;Sananduva;Homens;2020;Lesão autoprovocada;2;25.99;30.21
431660;Sananduva;Homens;2020;Demais causas externas;2;24.57;18.68
431660;Sananduva;Homens;2021;Lesão de trânsito;0;0;0
431660;Sananduva;Homens;2021;Agressão;0;0;0
431660;Sananduva;Homens;2021;Causas acidentais;2;24.49;15.89
431660;Sananduva;Homens;2021;Lesão autoprovocada;1;12.94;10.26
431660;Sananduva;Homens;2021;Demais causas externas;1;12.25;13.47
431660;Sananduva;Homens;2022;Lesão de trânsito;4;48.95;45.37
431660;Sananduva;Homens;2022;Agressão;2;24.47;17.21
431660;Sananduva;Homens;2022;Causas acidentais;2;24.47;22.04
431660;Sananduva;Homens;2022;Lesão autoprovocada;2;25.84;29.2
431660;Sananduva;Homens;2022;Demais causas externas;1;12.24;11.92
431660;Sananduva;Homens;2023;Lesão de trânsito;2;24.41;20.66
431660;Sananduva;Homens;2023;Agressão;2;24.41;20.71
431660;Sananduva;Homens;2023;Causas acidentais;4;48.82;45.95
431660;Sananduva;Homens;2023;Lesão autoprovocada;2;25.74;20.55
431660;Sananduva;Homens;2023;Demais causas externas;0;0;0
431660;Sananduva;Homens;2024;Lesão de trânsito;6;73.02;63.37
431660;Sananduva;Homens;2024;Agressão;2;24.34;21.22
431660;Sananduva;Homens;2024;Causas acidentais;1;12.17;8.23
431660;Sananduva;Homens;2024;Lesão autoprovocada;1;12.83;7.97
431660;Sananduva;Homens;2024;Demais causas externas;0;0;0
431660;Sananduva;Homens;2025;Lesão de trânsito;2;24.33;29.33
431660;Sananduva;Homens;2025;Agressão;0;0;0
431660;Sananduva;Homens;2025;Causas acidentais;1;12.16;10.66
431660;Sananduva;Homens;2025;Lesão autoprovocada;0;0;0
431660;Sananduva;Homens;2025;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2000;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2000;Agressão;0;0;0
431660;Sananduva;Mulheres;2000;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2000;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2000;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2001;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2001;Agressão;0;0;0
431660;Sananduva;Mulheres;2001;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2001;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2001;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2002;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2002;Agressão;0;0;0
431660;Sananduva;Mulheres;2002;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2002;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2002;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2003;Lesão de trânsito;3;39.36;40.57
431660;Sananduva;Mulheres;2003;Agressão;0;0;0
431660;Sananduva;Mulheres;2003;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2003;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2003;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2004;Lesão de trânsito;1;13.05;12.03
431660;Sananduva;Mulheres;2004;Agressão;0;0;0
431660;Sananduva;Mulheres;2004;Causas acidentais;1;13.05;14.56
431660;Sananduva;Mulheres;2004;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2004;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2005;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2005;Agressão;1;13;14.99
431660;Sananduva;Mulheres;2005;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2005;Lesão autoprovocada;1;13.76;16.78
431660;Sananduva;Mulheres;2005;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2006;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2006;Agressão;0;0;0
431660;Sananduva;Mulheres;2006;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2006;Lesão autoprovocada;1;13.69;13.05
431660;Sananduva;Mulheres;2006;Demais causas externas;1;12.95;11.8
431660;Sananduva;Mulheres;2007;Lesão de trânsito;1;12.9;11.51
431660;Sananduva;Mulheres;2007;Agressão;0;0;0
431660;Sananduva;Mulheres;2007;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2007;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2007;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2008;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2008;Agressão;0;0;0
431660;Sananduva;Mulheres;2008;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2008;Lesão autoprovocada;1;13.57;13.72
431660;Sananduva;Mulheres;2008;Demais causas externas;1;12.85;9.74
431660;Sananduva;Mulheres;2009;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2009;Agressão;0;0;0
431660;Sananduva;Mulheres;2009;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2009;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2009;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2010;Lesão de trânsito;1;12.77;13.61
431660;Sananduva;Mulheres;2010;Agressão;0;0;0
431660;Sananduva;Mulheres;2010;Causas acidentais;1;12.77;11.29
431660;Sananduva;Mulheres;2010;Lesão autoprovocada;1;13.46;11.86
431660;Sananduva;Mulheres;2010;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2011;Lesão de trânsito;1;12.7;10.24
431660;Sananduva;Mulheres;2011;Agressão;0;0;0
431660;Sananduva;Mulheres;2011;Causas acidentais;1;12.7;8.73
431660;Sananduva;Mulheres;2011;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2011;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2012;Lesão de trânsito;2;25.27;26.66
431660;Sananduva;Mulheres;2012;Agressão;0;0;0
431660;Sananduva;Mulheres;2012;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2012;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2012;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2013;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2013;Agressão;0;0;0
431660;Sananduva;Mulheres;2013;Causas acidentais;2;25.06;18.49
431660;Sananduva;Mulheres;2013;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2013;Demais causas externas;2;25.06;23.32
431660;Sananduva;Mulheres;2014;Lesão de trânsito;1;12.44;13.28
431660;Sananduva;Mulheres;2014;Agressão;0;0;0
431660;Sananduva;Mulheres;2014;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2014;Lesão autoprovocada;1;13.09;11.99
431660;Sananduva;Mulheres;2014;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2015;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2015;Agressão;0;0;0
431660;Sananduva;Mulheres;2015;Causas acidentais;1;12.32;8.05
431660;Sananduva;Mulheres;2015;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2015;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2016;Lesão de trânsito;4;48.94;50.73
431660;Sananduva;Mulheres;2016;Agressão;0;0;0
431660;Sananduva;Mulheres;2016;Causas acidentais;3;36.71;26.53
431660;Sananduva;Mulheres;2016;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2016;Demais causas externas;1;12.24;7.81
431660;Sananduva;Mulheres;2017;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2017;Agressão;0;0;0
431660;Sananduva;Mulheres;2017;Causas acidentais;0;0;0
431660;Sananduva;Mulheres;2017;Lesão autoprovocada;1;12.8;15.95
431660;Sananduva;Mulheres;2017;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2018;Lesão de trânsito;1;12.07;7.26
431660;Sananduva;Mulheres;2018;Agressão;0;0;0
431660;Sananduva;Mulheres;2018;Causas acidentais;1;12.07;9.28
431660;Sananduva;Mulheres;2018;Lesão autoprovocada;2;25.45;29.1
431660;Sananduva;Mulheres;2018;Demais causas externas;2;24.13;16.42
431660;Sananduva;Mulheres;2019;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2019;Agressão;1;11.98;8.46
431660;Sananduva;Mulheres;2019;Causas acidentais;1;11.98;6.23
431660;Sananduva;Mulheres;2019;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2019;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2020;Lesão de trânsito;1;11.89;8.89
431660;Sananduva;Mulheres;2020;Agressão;0;0;0
431660;Sananduva;Mulheres;2020;Causas acidentais;2;23.79;23.39
431660;Sananduva;Mulheres;2020;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2020;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2021;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2021;Agressão;0;0;0
431660;Sananduva;Mulheres;2021;Causas acidentais;2;23.67;12.58
431660;Sananduva;Mulheres;2021;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2021;Demais causas externas;1;11.83;5.79
431660;Sananduva;Mulheres;2022;Lesão de trânsito;2;23.6;13.67
431660;Sananduva;Mulheres;2022;Agressão;0;0;0
431660;Sananduva;Mulheres;2022;Causas acidentais;3;35.39;17.33
431660;Sananduva;Mulheres;2022;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2022;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2023;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2023;Agressão;0;0;0
431660;Sananduva;Mulheres;2023;Causas acidentais;1;11.75;6.29
431660;Sananduva;Mulheres;2023;Lesão autoprovocada;1;12.39;13.65
431660;Sananduva;Mulheres;2023;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2024;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2024;Agressão;0;0;0
431660;Sananduva;Mulheres;2024;Causas acidentais;1;11.71;5.2
431660;Sananduva;Mulheres;2024;Lesão autoprovocada;0;0;0
431660;Sananduva;Mulheres;2024;Demais causas externas;0;0;0
431660;Sananduva;Mulheres;2025;Lesão de trânsito;0;0;0
431660;Sananduva;Mulheres;2025;Agressão;0;0;0
431660;Sananduva;Mulheres;2025;Causas acidentais;2;23.39;11.18
431660;Sananduva;Mulheres;2025;Lesão autoprovocada;1;12.28;12.13
431660;Sananduva;Mulheres;2025;Demais causas externas;1;11.7;4.92
431670;Santa Bárbara do Sul;Ambos;2000;Lesão de trânsito;3;29.69;33.31
431670;Santa Bárbara do Sul;Ambos;2000;Agressão;1;9.9;10.79
431670;Santa Bárbara do Sul;Ambos;2000;Causas acidentais;1;9.9;7.77
431670;Santa Bárbara do Sul;Ambos;2000;Lesão autoprovocada;2;21.57;22.01
431670;Santa Bárbara do Sul;Ambos;2000;Demais causas externas;2;19.8;28.44
431670;Santa Bárbara do Sul;Ambos;2001;Lesão de trânsito;2;19.94;27.42
431670;Santa Bárbara do Sul;Ambos;2001;Agressão;1;9.97;11.14
431670;Santa Bárbara do Sul;Ambos;2001;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2001;Lesão autoprovocada;0;0;0
431670;Santa Bárbara do Sul;Ambos;2001;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2002;Lesão de trânsito;2;20.09;24.41
431670;Santa Bárbara do Sul;Ambos;2002;Agressão;1;10.05;10.53
431670;Santa Bárbara do Sul;Ambos;2002;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2002;Lesão autoprovocada;1;10.88;12.2
431670;Santa Bárbara do Sul;Ambos;2002;Demais causas externas;1;10.05;9.92
431670;Santa Bárbara do Sul;Ambos;2003;Lesão de trânsito;0;0;0
431670;Santa Bárbara do Sul;Ambos;2003;Agressão;2;20.28;19.17
431670;Santa Bárbara do Sul;Ambos;2003;Causas acidentais;1;10.14;11.66
431670;Santa Bárbara do Sul;Ambos;2003;Lesão autoprovocada;1;10.96;12.47
431670;Santa Bárbara do Sul;Ambos;2003;Demais causas externas;4;40.57;43.99
431670;Santa Bárbara do Sul;Ambos;2004;Lesão de trânsito;1;10.25;8.41
431670;Santa Bárbara do Sul;Ambos;2004;Agressão;2;20.5;23.08
431670;Santa Bárbara do Sul;Ambos;2004;Causas acidentais;3;30.74;37.3
431670;Santa Bárbara do Sul;Ambos;2004;Lesão autoprovocada;2;22.07;19.77
431670;Santa Bárbara do Sul;Ambos;2004;Demais causas externas;3;30.74;31.08
431670;Santa Bárbara do Sul;Ambos;2005;Lesão de trânsito;1;10.36;10.82
431670;Santa Bárbara do Sul;Ambos;2005;Agressão;1;10.36;10.24
431670;Santa Bárbara do Sul;Ambos;2005;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2005;Lesão autoprovocada;1;11.13;14.79
431670;Santa Bárbara do Sul;Ambos;2005;Demais causas externas;1;10.36;13.25
431670;Santa Bárbara do Sul;Ambos;2006;Lesão de trânsito;0;0;0
431670;Santa Bárbara do Sul;Ambos;2006;Agressão;4;41.92;44.35
431670;Santa Bárbara do Sul;Ambos;2006;Causas acidentais;1;10.48;7.81
431670;Santa Bárbara do Sul;Ambos;2006;Lesão autoprovocada;1;11.21;12.62
431670;Santa Bárbara do Sul;Ambos;2006;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2007;Lesão de trânsito;2;21.26;20.85
431670;Santa Bárbara do Sul;Ambos;2007;Agressão;0;0;0
431670;Santa Bárbara do Sul;Ambos;2007;Causas acidentais;1;10.63;12.05
431670;Santa Bárbara do Sul;Ambos;2007;Lesão autoprovocada;1;11.33;12.62
431670;Santa Bárbara do Sul;Ambos;2007;Demais causas externas;1;10.63;0
431670;Santa Bárbara do Sul;Ambos;2008;Lesão de trânsito;0;0;0
431670;Santa Bárbara do Sul;Ambos;2008;Agressão;1;10.77;10.89
431670;Santa Bárbara do Sul;Ambos;2008;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2008;Lesão autoprovocada;2;22.87;22.18
431670;Santa Bárbara do Sul;Ambos;2008;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2009;Lesão de trânsito;1;10.9;13.21
431670;Santa Bárbara do Sul;Ambos;2009;Agressão;0;0;0
431670;Santa Bárbara do Sul;Ambos;2009;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2009;Lesão autoprovocada;1;11.54;12.08
431670;Santa Bárbara do Sul;Ambos;2009;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2010;Lesão de trânsito;4;44.15;44.87
431670;Santa Bárbara do Sul;Ambos;2010;Agressão;3;33.11;33.74
431670;Santa Bárbara do Sul;Ambos;2010;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2010;Lesão autoprovocada;2;23.28;22.11
431670;Santa Bárbara do Sul;Ambos;2010;Demais causas externas;1;11.04;13.05
431670;Santa Bárbara do Sul;Ambos;2011;Lesão de trânsito;6;66.79;66.27
431670;Santa Bárbara do Sul;Ambos;2011;Agressão;2;22.26;20.06
431670;Santa Bárbara do Sul;Ambos;2011;Causas acidentais;2;22.26;28
431670;Santa Bárbara do Sul;Ambos;2011;Lesão autoprovocada;0;0;0
431670;Santa Bárbara do Sul;Ambos;2011;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2012;Lesão de trânsito;2;22.45;25.33
431670;Santa Bárbara do Sul;Ambos;2012;Agressão;2;22.45;23.33
431670;Santa Bárbara do Sul;Ambos;2012;Causas acidentais;2;22.45;20.29
431670;Santa Bárbara do Sul;Ambos;2012;Lesão autoprovocada;0;0;0
431670;Santa Bárbara do Sul;Ambos;2012;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2013;Lesão de trânsito;2;22.58;21.06
431670;Santa Bárbara do Sul;Ambos;2013;Agressão;4;45.17;51.61
431670;Santa Bárbara do Sul;Ambos;2013;Causas acidentais;1;11.29;12.46
431670;Santa Bárbara do Sul;Ambos;2013;Lesão autoprovocada;0;0;0
431670;Santa Bárbara do Sul;Ambos;2013;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2014;Lesão de trânsito;6;68.13;62.21
431670;Santa Bárbara do Sul;Ambos;2014;Agressão;0;0;0
431670;Santa Bárbara do Sul;Ambos;2014;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2014;Lesão autoprovocada;3;35.89;39.35
431670;Santa Bárbara do Sul;Ambos;2014;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2015;Lesão de trânsito;2;22.88;20.01
431670;Santa Bárbara do Sul;Ambos;2015;Agressão;0;0;0
431670;Santa Bárbara do Sul;Ambos;2015;Causas acidentais;4;45.76;44.91
431670;Santa Bárbara do Sul;Ambos;2015;Lesão autoprovocada;4;48.3;51.35
431670;Santa Bárbara do Sul;Ambos;2015;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2016;Lesão de trânsito;1;11.51;13.59
431670;Santa Bárbara do Sul;Ambos;2016;Agressão;1;11.51;13.59
431670;Santa Bárbara do Sul;Ambos;2016;Causas acidentais;0;0;0
431670;Santa Bárbara do Sul;Ambos;2016;Lesão autoprovocada;1;12.17;10.16
431670;Santa Bárbara do Sul;Ambos;2016;Demais causas externas;0;0;0
431670;Santa Bárbara do Sul;Ambos;2017;Lesão de trânsito;2;23.17;25.45
